ts_code,symbol,name,list_date,delist_date
P1502.DCE,P1502,×ØéµÓÍ1502,20140221,20150213
FB1502.DCE,FB1502,ÏËÎ¬°å1502,20140221,20150213
C1503.DCE,C1503,ÓñÃ×1503,20140317,20150313
P0910.DCE,P0910,×ØéµÓÍ0910,20081020,20091022
P1504.DCE,P1504,×ØéµÓÍ1504,20140416,20150415
JD1504.DCE,JD1504,¼¦µ°1504,20140416,20150415
BB1504.DCE,BB1504,½ººÏ°å1504,20140416,20150415
JD1505.DCE,JD1505,¼¦µ°1505,20140519,20150515
PP1505.DCE,PP1505,¾Û±ûÏ©1505,20140519,20150515
Y1505.DCE,Y1505,¶¹ÓÍ1505,20140519,20150515
P1505.DCE,P1505,×ØéµÓÍ1505,20140519,20150515
P1506.DCE,P1506,×ØéµÓÍ1506,20140617,20150612
L1506.DCE,L1506,ËÜÁÏ1506,20140617,20150612
V1506.DCE,V1506,PVC1506,20140617,20150612
I1506.DCE,I1506,Ìú¿óÊ¯1506,20140617,20150612
PP1506.DCE,PP1506,¾Û±ûÏ©1506,20140617,20150612
A0709.DCE,A0709,¶¹Ò»0709,20060315,20070914
A1601.DCE,A1601,¶¹Ò»1601,20140715,20160115
V1507.DCE,V1507,PVC1507,20140715,20150714
BB1507.DCE,BB1507,½ººÏ°å1507,20140715,20150714
